"TOA5","CH_MILFA_EC_01","CR6","25623","CR6.14.4.0","CPU:FDRI_Easy_Flux.CR6","2202","Time_Series"
"TIMESTAMP","Ux","Uy","Uz","T_SONIC","diag_sonic","CO2_mixratio","H2O_mixratio","diag_irga","TA_1_1_1","T_cell","PA_cell","CO2_sig_strgth","H2O_sig_strgth","PA_diff","PA","pump_flow","sampling_regime"
"TS","m s-1","m s-1","m s-1","deg C","adimensional","umolCO2 mol-1","mmolH2O mol-1","adimensional","deg C","deg C","kPa","fraction","fraction","kPa","kPa","L min-1","adimensional"
"","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-20 16:30:05.3",-0.912097,2.057682,0.8031269,9.577625,0,448.1667,8.152307,0,8.849579,9.635101,94.5732,0.9697991,0.9649001,-5.815224,100.3884,8.004459,1
"2026-01-20 16:30:05.35",-1.122046,1.991145,0.3904692,9.531235,0,448.1066,8.147971,0,8.80368,9.635315,94.57189,0.969802,0.9649085,-5.816498,100.3884,7.996591,1
"2026-01-20 16:30:05.4",-1.644988,2.232241,0.9037473,9.616028,0,448.1497,8.148959,0,8.888123,9.635315,94.57713,0.9698125,0.9649022,-5.810944,100.3881,7.997675,1
"2026-01-20 16:30:05.45",-1.585565,2.661079,0.8861105,9.634493,0,448.1115,8.153567,0,8.906189,9.635223,94.57711,0.9697927,0.9649075,-5.812805,100.3899,7.996804,1
"2026-01-20 16:30:05.5",-1.259685,2.867304,0.7015522,9.610377,0,448.4514,8.154392,0,8.882019,9.635223,94.57575,0.9698393,0.964948,-5.812401,100.3882,8.007837,1
"2026-01-20 16:30:05.55",-1.557852,2.18556,0.7653943,9.552651,0,448.3356,8.148309,0,8.824982,9.633453,94.57829,0.9698194,0.9649304,-5.811569,100.3899,8.009624,1
"2026-01-20 16:30:05.6",-1.344892,2.23823,0.5333533,9.544203,0,448.3434,8.146499,0,8.816711,9.633453,94.5817,0.9698315,0.964923,-5.807251,100.389,8.00349,1
"2026-01-20 16:30:05.65",-1.642306,2.547278,0.8287131,9.576493,0,448.2882,8.143808,0,8.849182,9.634705,94.57849,0.96983,0.9649178,-5.811485,100.39,7.996126,1
"2026-01-20 16:30:05.7",-1.667099,2.187129,0.6533474,9.594647,0,448.3438,8.151143,0,8.866669,9.634705,94.58253,0.969837,0.9649408,-5.806572,100.3891,7.996804,1
"2026-01-20 16:30:05.75",-1.137582,2.402498,0.1369538,9.615993,0,448.3217,8.14444,0,8.88855,9.635773,94.57948,0.9698282,0.9649048,-5.808121,100.3876,7.997908,1
"2026-01-20 16:30:05.8",-1.639591,2.360226,0.2343538,9.628005,0,448.2569,8.149893,0,8.900024,9.635773,94.57733,0.9698202,0.9649104,-5.811714,100.389,7.995972,1
"2026-01-20 16:30:05.85",-1.451395,2.942326,-0.0187459,9.727409,0,448.146,8.142189,0,8.999847,9.633423,94.58157,0.9698081,0.9648823,-5.806458,100.388,7.999031,1
"2026-01-20 16:30:05.9",-1.435667,3.369061,-0.2489148,9.676768,0,448.0468,8.149119,0,8.9487,9.633423,94.58086,0.9698048,0.9648966,-5.807259,100.3881,7.999691,1
"2026-01-20 16:30:05.95",-1.432511,3.275333,0.1324823,9.679032,0,448.0647,8.149267,0,8.950989,9.634521,94.57851,0.9697967,0.9649041,-5.809296,100.3878,8.001008,1
"2026-01-20 16:30:06",-1.296679,3.293892,-0.3886977,9.619193,0,448.141,8.142291,0,8.891907,9.634521,94.57898,0.9698032,0.964901,-5.808815,100.3878,7.996611,1
"2026-01-20 16:30:06.05",-1.35016,2.918918,-0.2750238,9.645031,0,448.0358,8.153326,0,8.916718,9.633881,94.5779,0.9698057,0.9649395,-5.81089,100.3888,8.001241,1
"2026-01-20 16:30:06.1",-1.135355,2.917198,-0.08111683,9.640948,0,448.0734,8.136744,0,8.914124,9.633881,94.57835,0.9697898,0.9648905,-5.809387,100.3877,7.996281,1
